1509 9845 5394
1510 10604 5881
1511 12405 6345
1512 14877 6784
1513 17541 7196
1514 19884 7580
1515 21430 7934
1516 21807 8257
1517 20798 8547
1518 18376 8804
1519 14706 9026
1520 10124 9213
1521 5086 9363
1522 113 9477
1523 -4289 9553
1524 -7697 9591
1525 -9827 9591
1526 -10577 9553
1527 -10038 9477
1528 -8481 9363
1529 -6320 9213
1530 -4050 9026
1531 -2179 8804
1532 -1153 8547
1533 -1299 8257
1534 -2770 7934
1535 -5530 7580
1536 -9353 7196
1537 -13858 6784
1538 -18559 6345
1539 -22936 5881
1540 -26504 5394
1541 -28882 4885
1542 -29846 4357
1543 -29362 3811
1544 -27587 3250
1545 -24848 2677
1546 -21596 2092
1547 -18343 1500
1548 -15589 902
1549 -13752 300
1550 -13107 -303
1551 -13752 -904
1552 -15589 -1502
1553 -18343 -2094
1554 -21596 -2677
1555 -24848 -3250
1556 -27587 -3810
1557 -29362 -4355
1558 -29846 -4883
1559 -28882 -5393
1560 -26504 -5880
1561 -22936 -6345
1562 -18559 -6785
1563 -13858 -7198
1564 -9353 -7583
1565 -5530 -7937
1566 -2770 -8260
1567 -1299 -8551
1568 -1153 -8807
1569 -2179 -9029
1570 -4050 -9214
1571 -6320 -9364
1572 -8481 -9476
1573 -10038 -9552
1574 -10577 -9589
1575 -9827 -9589
1576 -7697 -9552
1577 -4289 -9476
1578 113 -9364
1579 5086 -9214
1580 10124 -9029
1581 14706 -8807
1582 18376 -8551
1583 20798 -8260
1584 21807 -7937
1585 21430 -7583
1586 19884 -7198
1587 17541 -6785
1588 14877 -6345
1589 12405 -5880
1590 10604 -5393
1591 9845 -4883
1592 10348 -4355
1593 12140 -3810
1594 15059 -3250
1595 18775 -2677
1596 22830 -2094
1597 26711 -1502
1598 29916 -904
1599 32025 -303
1600 32760 300
1601 32025 902
1602 29916 1500
1603 26711 2092
1604 22830 2677
1605 18775 3250
1606 15059 3811
1607 12140 4357
1608 10348 4885
1609 9845 5394
1610 10604 5881
1611 12405 6345
1612 14877 6784
1613 17541 7196
1614 19884 7580
1615 21430 7934
1616 21807 8257
1617 20798 8547
1618 18376 8804
1619 14706 9026
1620 10124 9213
1621 5086 9363
1622 113 9477
1623 -4289 9553
1624 -7697 9591
1625 -9827 9591
1626 -10577 9553
1627 -10038 9477
1628 -8481 9363
1629 -6320 9213
1630 -4050 9026
1631 -2179 8804
1632 -1153 8547
1633 -1299 8257
1634 -2770 7934
1635 -5530 7580
1636 -9353 7196
1637 -13858 6784
1638 -18559 6345
1639 -22936 5881
1640 -26504 5394
1641 -28882 4885
1642 -29846 4357
1643 -29362 3811
1644 -27587 3250
1645 -24848 2677
1646 -21596 2092
1647 -18343 1500
1648 -15589 902
1649 -13752 300
1650 -13107 -303
1651 -13752 -904
1652 -15589 -1502
1653 -18343 -2094
1654 -21596 -2677
1655 -24848 -3250
1656 -27587 -3810
1657 -29362 -4355
1658 -29846 -4883
1659 -28882 -5393
1660 -26504 -5880
1661 -22936 -6345
1662 -18559 -6785
1663 -13858 -7198
1664 -9353 -7583
1665 -5530 -7937
1666 -2770 -8260
1667 -1299 -8551
1668 -1153 -8807
1669 -2179 -9029
1670 -4050 -9214
1671 -6320 -9364
1672 -8481 -9476
1673 -10038 -9552
1674 -10577 -9589
1675 -9827 -9589
1676 -7697 -9552
1677 -4289 -9476
1678 113 -9364
1679 5086 -9214
1680 10124 -9029
1681 14706 -8807
1682 18376 -8551
1683 20798 -8260
1684 21807 -7937
1685 21430 -7583
1686 19884 -7198
1687 17541 -6785
1688 14877 -6345
1689 12405 -5880
1690 10604 -5393
1691 9845 -4883
1692 10348 -4355
1693 12140 -3810
1694 15059 -3250
1695 18775 -2677
1696 22830 -2094
1697 26711 -1502
1698 29916 -904
1699 32025 -303
1700 32760 300
1701 32025 902
1702 29916 1500
1703 26711 2092
1704 22830 2677
1705 18775 3250
1706 15059 3811
1707 12140 4357
1708 10348 4885
1709 9845 5394
1710 10604 5881
1711 12405 6345
1712 14877 6784
1713 17541 7196
1714 19884 7580
1715 21430 7934
1716 21807 8257
1717 20798 8547
1718 18376 8804
1719 14706 9026
1720 10124 9213
1721 5086 9363
1722 113 9477
1723 -4289 9553
1724 -7697 9591
1725 -9827 9591
1726 -10577 9553
1727 -10038 9477
1728 -8481 9363
1729 -6320 9213
1730 -4050 9026
1731 -2179 8804
1732 -1153 8547
1733 -1299 8257
1734 -2770 7934
1735 -5530 7580
1736 -9353 7196
1737 -13858 6784
1738 -18559 6345
1739 -22936 5881
1740 -26504 5394
1741 -28882 4885
1742 -29846 4357
1743 -29362 3811
1744 -27587 3250
1745 -24848 2677
1746 -21596 2092
1747 -18343 1500
1748 -15589 902
1749 -13752 300
1750 -13107 -303
1751 -13752 -904
1752 -15589 -1502
1753 -18343 -2094
1754 -21596 -2677
1755 -24848 -3250
1756 -27587 -3810
1757 -29362 -4355
1758 -29846 -4883
1759 -28882 -5393
1760 -26504 -5880
1761 -22936 -6345
1762 -18559 -6785
1763 -13858 -7198
1764 -9353 -7583
1765 -5530 -7937
1766 -2770 -8260
1767 -1299 -8551
1768 -1153 -8807
1769 -2179 -9029
1770 -4050 -9214
1771 -6320 -9364
1772 -8481 -9476
1773 -10038 -9552
1774 -10577 -9589
1775 -9827 -9589
1776 -7697 -9552
1777 -4289 -9476
1778 113 -9364
1779 5086 -9214
1780 10124 -9029
1781 14706 -8807
1782 18376 -8551
1783 20798 -8260
1784 21807 -7937
1785 21430 -7583
1786 19884 -7198
1787 17541 -6785
1788 14877 -6345
1789 12405 -5880
1790 10604 -5393
1791 9845 -4883
1792 10348 -4355
1793 12140 -3810
1794 15059 -3250
1795 18775 -2677
1796 22830 -2094
1797 26711 -1502
1798 29916 -904
1799 32025 -303
1800 32760 300
1801 32025 902
1802 29916 1500
1803 26711 2092
1804 22830 2677
1805 18775 3250
1806 15059 3811
1807 12140 4357
1808 10348 4885
1809 9845 5394
1810 10604 5881
1811 12405 6345
1812 14877 6784
1813 17541 7196
1814 19884 7580
1815 21430 7934
1816 21807 8257
1817 20798 8547
1818 18376 8804
1819 14706 9026
1820 10124 9213
1821 5086 9363
1822 113 9477
1823 -4289 9553
1824 -7697 9591
1825 -9827 9591
1826 -10577 9553
1827 -10038 9477
1828 -8481 9363
1829 -6320 9213
1830 -4050 9026
1831 -2179 8804
1832 -1153 8547
1833 -1299 8257
1834 -2770 7934
1835 -5530 7580
1836 -9353 7196
1837 -13858 6784
1838 -18559 6345
1839 -22936 5881
1840 -26504 5394
1841 -28882 4885
1842 -29846 4357
1843 -29362 3811
1844 -27587 3250
1845 -24848 2677
1846 -21596 2092
1847 -18343 1500
1848 -15589 902
1849 -13752 300
1850 -13107 -303
1851 -13752 -904
1852 -15589 -1502
1853 -18343 -2094
1854 -21596 -2677
1855 -24848 -3250
1856 -27587 -3810
1857 -29362 -4355
1858 -29846 -4883
1859 -28882 -5393
1860 -26504 -5880
1861 -22936 -6345
1862 -18559 -6785
1863 -13858 -7198
1864 -9353 -7583
1865 -5530 -7937
1866 -2770 -8260
1867 -1299 -8551
1868 -1153 -8807
1869 -2179 -9029
1870 -4050 -9214
1871 -6320 -9364
1872 -8481 -9476
1873 -10038 -9552
1874 -10577 -9589
1875 -9827 -9589
1876 -7697 -9552
1877 -4289 -9476
1878 113 -9364
1879 5086 -9214
1880 10124 -9029
1881 14706 -8807
1882 18376 -8551
1883 20798 -8260
1884 21807 -7937
1885 21430 -7583
1886 19884 -7198
1887 17541 -6785
1888 14877 -6345
1889 12405 -5880
1890 10604 -5393
1891 9845 -4883
1892 10348 -4355
1893 12140 -3810
1894 15059 -3250
1895 18775 -2677
1896 22830 -2094
1897 26711 -1502
1898 29916 -904
1899 32025 -303
1900 32760 300
1901 32025 902
1902 29916 1500
1903 26711 2092
1904 22830 2677
1905 18775 3250
1906 15059 3811
1907 12140 4357
1908 10348 4885
1909 9845 5394
1910 10604 5881
1911 12405 6345
1912 14877 6784
1913 17541 7196
1914 19884 7580
1915 21430 7934
1916 21807 8257
1917 20798 8547
1918 18376 8804
1919 14706 9026
1920 10124 9213
1921 5086 9363
1922 113 9477
1923 -4289 9553
1924 -7697 9591
1925 -9827 9591
1926 -10577 9553
1927 -10038 9477
1928 -8481 9363
1929 -6320 9213
1930 -4050 9026
1931 -2179 8804
1932 -1153 8547
1933 -1299 8257
1934 -2770 7934
1935 -5530 7580
1936 -9353 7196
1937 -13858 6784
1938 -18559 6345
1939 -22936 5881
1940 -26504 5394
1941 -28882 4885
1942 -29846 4357
1943 -29362 3811
1944 -27587 3250
1945 -24848 2677
1946 -21596 2092
1947 -18343 1500
1948 -15589 902
1949 -13752 300
1950 -13107 -303
1951 -13752 -904
1952 -15589 -1502
1953 -18343 -2094
1954 -21596 -2677
1955 -24848 -3250
1956 -27587 -3810
1957 -29362 -4355
1958 -29846 -4883
1959 -28882 -5393
1960 -26504 -5880
1961 -22936 -6345
1962 -18559 -6785
1963 -13858 -7198
1964 -9353 -7583
1965 -5530 -7937
1966 -2770 -8260
1967 -1299 -8551
1968 -1153 -8807
1969 -2179 -9029
1970 -4050 -9214
1971 -6320 -9364
1972 -8481 -9476
1973 -10038 -9552
1974 -10577 -9589
1975 -9827 -9589
1976 -7697 -9552
1977 -4289 -9476
1978 113 -9364
1979 5086 -9214
1980 10124 -9029
1981 14706 -8807
1982 18376 -8551
1983 20798 -8260
1984 21807 -7937
1985 21430 -7583
1986 19884 -7198
1987 17541 -6785
1988 14877 -6345
1989 12405 -5880
1990 10604 -5393
1991 9845 -4883
1992 10348 -4355
1993 12140 -3810
1994 15059 -3250
1995 18775 -2677
1996 22830 -2094
1997 26711 -1502
1998 29916 -904
1999 32025 -303
